ref_area,indicator,source,time,obs_value,obs_status
BRN,LAP_2GDP_NOC_RT,XA:2014,2011,21.31,M
BRN,LAP_2GDP_NOC_RT,XA:2014,2010,26.442,M
BRN,LAP_2GDP_NOC_RT,XA:2014,2009,28.119,M
BRN,LAP_2GDP_NOC_RT,XA:2014,2008,28.164,M
BRN,LAP_2GDP_NOC_RT,XA:2014,2007,27.332,M
BRN,LAP_2GDP_NOC_RT,XA:2014,2006,25.666,M
BRN,LAP_2GDP_NOC_RT,XA:2014,2005,27.215,M
BRN,LAP_2GDP_NOC_RT,XA:2014,2004,27.157,M
BTN,LAP_2GDP_NOC_RT,XA:1872,2020,45.695,I
BTN,LAP_2GDP_NOC_RT,XA:1872,2019,45.098,I
BTN,LAP_2GDP_NOC_RT,XA:1872,2018,47.14,I
BTN,LAP_2GDP_NOC_RT,XA:1872,2017,46.81,I
BTN,LAP_2GDP_NOC_RT,XA:1872,2016,46.076,I
BTN,LAP_2GDP_NOC_RT,XA:1872,2015,46.413,I
BTN,LAP_2GDP_NOC_RT,XA:1872,2014,46.604,I
BTN,LAP_2GDP_NOC_RT,XA:1872,2013,47.413,I
BTN,LAP_2GDP_NOC_RT,XA:1872,2012,46.789,I
BTN,LAP_2GDP_NOC_RT,XA:1872,2011,46.198,I
BTN,LAP_2GDP_NOC_RT,XA:1872,2010,45.358,I
BTN,LAP_2GDP_NOC_RT,XA:1872,2009,46.511,I
BTN,LAP_2GDP_NOC_RT,XA:1872,2008,46.965,I
BTN,LAP_2GDP_NOC_RT,XA:1872,2007,44.075,I
BTN,LAP_2GDP_NOC_RT,XA:1872,2006,46.561,I
BTN,LAP_2GDP_NOC_RT,XA:1872,2005,46.534,I
BTN,LAP_2GDP_NOC_RT,XA:1872,2004,46.844,I
BWA,LAP_2GDP_NOC_RT,XA:2030,2020,44.478,I
BWA,LAP_2GDP_NOC_RT,XA:2030,2019,40.586,I
BWA,LAP_2GDP_NOC_RT,XA:2030,2018,38.259,I
BWA,LAP_2GDP_NOC_RT,XA:2030,2017,37.447,I
BWA,LAP_2GDP_NOC_RT,XA:2030,2016,36.066,I
BWA,LAP_2GDP_NOC_RT,XA:2030,2015,40.375,I
BWA,LAP_2GDP_NOC_RT,XA:2030,2014,37.428,I
BWA,LAP_2GDP_NOC_RT,XA:2030,2013,40.485,I
BWA,LAP_2GDP_NOC_RT,XA:2030,2012,41.42,I
BWA,LAP_2GDP_NOC_RT,XA:2030,2011,36.251,I
BWA,LAP_2GDP_NOC_RT,XA:2030,2010,37.454,I
BWA,LAP_2GDP_NOC_RT,XA:2030,2009,31.032,I
BWA,LAP_2GDP_NOC_RT,XA:2030,2008,27.647,I
BWA,LAP_2GDP_NOC_RT,XA:2030,2007,27.151,I
BWA,LAP_2GDP_NOC_RT,XA:2030,2006,28.154,I
BWA,LAP_2GDP_NOC_RT,XA:2030,2005,29.389,I
BWA,LAP_2GDP_NOC_RT,XA:2030,2004,32.819,I
CAF,LAP_2GDP_NOC_RT,XA:1849,2020,33.578,I
CAF,LAP_2GDP_NOC_RT,XA:1849,2019,34.804,I
CAF,LAP_2GDP_NOC_RT,XA:1849,2018,34.858,I
CAF,LAP_2GDP_NOC_RT,XA:1849,2017,34.842,I
CAF,LAP_2GDP_NOC_RT,XA:1849,2016,34.802,I
CAF,LAP_2GDP_NOC_RT,XA:1849,2015,34.697,I
CAF,LAP_2GDP_NOC_RT,XA:1849,2014,34.765,I
CAF,LAP_2GDP_NOC_RT,XA:1849,2013,37.508,I
CAF,LAP_2GDP_NOC_RT,XA:1849,2012,33.334,I
CAF,LAP_2GDP_NOC_RT,XA:1849,2011,33.735,I
CAF,LAP_2GDP_NOC_RT,XA:1849,2010,33.938,I
CAF,LAP_2GDP_NOC_RT,XA:1849,2009,33.765,I
CAF,LAP_2GDP_NOC_RT,XA:1849,2008,34.454,I
CAF,LAP_2GDP_NOC_RT,XA:1849,2007,34.249,I
CAF,LAP_2GDP_NOC_RT,XA:1849,2006,34.272,I
CAF,LAP_2GDP_NOC_RT,XA:1849,2005,34.608,I
CAF,LAP_2GDP_NOC_RT,XA:1849,2004,34.124,I
CAN,LAP_2GDP_NOC_RT,XA:1935,2020,61.916,
CAN,LAP_2GDP_NOC_RT,XA:1935,2019,60.685,
CAN,LAP_2GDP_NOC_RT,XA:1935,2018,60.458,
CAN,LAP_2GDP_NOC_RT,XA:1935,2017,60.119,M
CAN,LAP_2GDP_NOC_RT,XA:1935,2016,61.049,
CAN,LAP_2GDP_NOC_RT,XA:1935,2015,62.26,
CAN,LAP_2GDP_NOC_RT,XA:1935,2014,60.185,
CAN,LAP_2GDP_NOC_RT,XA:1935,2013,61.127,
CAN,LAP_2GDP_NOC_RT,XA:1935,2012,60.987,
CAN,LAP_2GDP_NOC_RT,XA:1935,2011,60.135,
CAN,LAP_2GDP_NOC_RT,XA:1935,2010,61.181,
CAN,LAP_2GDP_NOC_RT,XA:1935,2009,63.243,
CAN,LAP_2GDP_NOC_RT,XA:1935,2008,60.324,
CAN,LAP_2GDP_NOC_RT,XA:1935,2007,60.664,
CAN,LAP_2GDP_NOC_RT,XA:1935,2006,59.868,
CAN,LAP_2GDP_NOC_RT,XA:1935,2005,59.567,
CAN,LAP_2GDP_NOC_RT,XA:1935,2004,60.092,
CHA,LAP_2GDP_NOC_RT,XA:2232,2020,56.998,I
CHA,LAP_2GDP_NOC_RT,XA:2232,2019,54.982,I
CHA,LAP_2GDP_NOC_RT,XA:2232,2018,54.985,I
CHA,LAP_2GDP_NOC_RT,XA:2232,2017,54.851,I
CHA,LAP_2GDP_NOC_RT,XA:2232,2016,54.812,I
CHA,LAP_2GDP_NOC_RT,XA:2232,2015,54.71,I
CHA,LAP_2GDP_NOC_RT,XA:2232,2014,54.606,I
CHA,LAP_2GDP_NOC_RT,XA:2232,2013,54.899,I
CHA,LAP_2GDP_NOC_RT,XA:2232,2012,55.008,I
CHA,LAP_2GDP_NOC_RT,XA:2232,2011,55.007,I
CHA,LAP_2GDP_NOC_RT,XA:2232,2010,54.821,I
CHA,LAP_2GDP_NOC_RT,XA:2232,2009,56.545,I
CHA,LAP_2GDP_NOC_RT,XA:2232,2008,55.457,I
CHA,LAP_2GDP_NOC_RT,XA:2232,2007,53.792,I
CHA,LAP_2GDP_NOC_RT,XA:2232,2006,54.065,I
CHA,LAP_2GDP_NOC_RT,XA:2232,2005,55.011,I
CHA,LAP_2GDP_NOC_RT,XA:2232,2004,55.32,I
CHE,LAP_2GDP_NOC_RT,XA:2054,2020,68.42,
CHE,LAP_2GDP_NOC_RT,XA:2054,2019,67.258,
CHE,LAP_2GDP_NOC_RT,XA:2054,2018,67.405,
CHE,LAP_2GDP_NOC_RT,XA:2054,2017,68.429,M
CHE,LAP_2GDP_NOC_RT,XA:2054,2016,67.797,
CHE,LAP_2GDP_NOC_RT,XA:2054,2015,68.177,
CHE,LAP_2GDP_NOC_RT,XA:2054,2014,67.843,
CHE,LAP_2GDP_NOC_RT,XA:2054,2013,68.014,
CHE,LAP_2GDP_NOC_RT,XA:2054,2012,67.126,
CHE,LAP_2GDP_NOC_RT,XA:2054,2011,65.735,
CHE,LAP_2GDP_NOC_RT,XA:2054,2010,65.325,
CHE,LAP_2GDP_NOC_RT,XA:2054,2009,67.497,
CHE,LAP_2GDP_NOC_RT,XA:2054,2008,65.565,M
CHE,LAP_2GDP_NOC_RT,XA:2054,2007,65.094,
CHE,LAP_2GDP_NOC_RT,XA:2054,2006,65.748,M
CHE,LAP_2GDP_NOC_RT,XA:2054,2005,67.475,M
CHE,LAP_2GDP_NOC_RT,XA:2054,2004,68.171,M
CHL,LAP_2GDP_NOC_RT,XA:1943,2020,65.005,M
CHL,LAP_2GDP_NOC_RT,XA:1943,2019,63.122,M
CHL,LAP_2GDP_NOC_RT,XA:1943,2018,61.853,M
CHL,LAP_2GDP_NOC_RT,XA:1943,2017,60.262,M
CHL,LAP_2GDP_NOC_RT,XA:1943,2016,60.31,M
CHL,LAP_2GDP_NOC_RT,XA:1943,2015,59.322,
CHL,LAP_2GDP_NOC_RT,XA:1943,2014,59.068,M
CHL,LAP_2GDP_NOC_RT,XA:1943,2013,59.132,
CHL,LAP_2GDP_NOC_RT,XA:1943,2012,58.438,M
CHL,LAP_2GDP_NOC_RT,XA:1943,2011,58.091,
CHL,LAP_2GDP_NOC_RT,XA:1943,2010,53.464,M
CHL,LAP_2GDP_NOC_RT,XA:1943,2009,50.681,M
CHL,LAP_2GDP_NOC_RT,XA:1943,2008,50.022,M
CHL,LAP_2GDP_NOC_RT,XA:1943,2007,45.348,M
CHL,LAP_2GDP_NOC_RT,XA:1943,2006,45.947,M
CHL,LAP_2GDP_NOC_RT,XA:1943,2005,51.283,M
CHL,LAP_2GDP_NOC_RT,XA:1943,2004,53.569,M
CHN,LAP_2GDP_NOC_RT,XA:2070,2020,50.713,I
CHN,LAP_2GDP_NOC_RT,XA:2070,2019,51.419,I
CHN,LAP_2GDP_NOC_RT,XA:2070,2018,51.241,I
CHN,LAP_2GDP_NOC_RT,XA:2070,2017,51.345,I
CHN,LAP_2GDP_NOC_RT,XA:2070,2016,51.515,I
CHN,LAP_2GDP_NOC_RT,XA:2070,2015,51.613,I
CHN,LAP_2GDP_NOC_RT,XA:2070,2014,51.666,I
CHN,LAP_2GDP_NOC_RT,XA:2070,2013,51.731,I
CHN,LAP_2GDP_NOC_RT,XA:2070,2012,51.734,I
CHN,LAP_2GDP_NOC_RT,XA:2070,2011,51.348,I
CHN,LAP_2GDP_NOC_RT,XA:2070,2010,51.112,I
CHN,LAP_2GDP_NOC_RT,XA:2070,2009,51.45,I
CHN,LAP_2GDP_NOC_RT,XA:2070,2008,51.423,I
CHN,LAP_2GDP_NOC_RT,XA:2070,2007,50.331,I
CHN,LAP_2GDP_NOC_RT,XA:2070,2006,50.741,I
CHN,LAP_2GDP_NOC_RT,XA:2070,2005,51.104,I
CHN,LAP_2GDP_NOC_RT,XA:2070,2004,51.455,I
CIV,LAP_2GDP_NOC_RT,XA:1950,2020,30.534,M
CIV,LAP_2GDP_NOC_RT,XA:1950,2019,29.982,M
CIV,LAP_2GDP_NOC_RT,XA:1950,2018,29.754,M
CIV,LAP_2GDP_NOC_RT,XA:1950,2017,29.573,M
CIV,LAP_2GDP_NOC_RT,XA:1950,2016,29.57,M
CIV,LAP_2GDP_NOC_RT,XA:1950,2015,29.781,M
CIV,LAP_2GDP_NOC_RT,XA:1950,2014,29.517,M
CIV,LAP_2GDP_NOC_RT,XA:1950,2013,29.436,M
CIV,LAP_2GDP_NOC_RT,XA:1950,2012,29.627,
CIV,LAP_2GDP_NOC_RT,XA:1950,2011,29.088,M
CIV,LAP_2GDP_NOC_RT,XA:1950,2010,31.798,M
CIV,LAP_2GDP_NOC_RT,XA:1950,2009,31.863,M
CIV,LAP_2GDP_NOC_RT,XA:1950,2008,31.306,M
CIV,LAP_2GDP_NOC_RT,XA:1950,2007,33.81,M
CIV,LAP_2GDP_NOC_RT,XA:1950,2006,33.549,M
CIV,LAP_2GDP_NOC_RT,XA:1950,2005,33.68,M
CIV,LAP_2GDP_NOC_RT,XA:1950,2004,33.217,M
CMR,LAP_2GDP_NOC_RT,XA:2085,2020,45.743,M
CMR,LAP_2GDP_NOC_RT,XA:2085,2019,45.569,M
CMR,LAP_2GDP_NOC_RT,XA:2085,2018,46.02,M
CMR,LAP_2GDP_NOC_RT,XA:2085,2017,47.699,M
CMR,LAP_2GDP_NOC_RT,XA:2085,2016,48.636,M
CMR,LAP_2GDP_NOC_RT,XA:2085,2015,48.881,M
CMR,LAP_2GDP_NOC_RT,XA:2085,2014,51.783,
CMR,LAP_2GDP_NOC_RT,XA:2085,2013,52.24,M
CMR,LAP_2GDP_NOC_RT,XA:2085,2012,52.117,M
CMR,LAP_2GDP_NOC_RT,XA:2085,2011,53.814,M
CMR,LAP_2GDP_NOC_RT,XA:2085,2010,54.124,M
CMR,LAP_2GDP_NOC_RT,XA:2085,2009,53.205,M
CMR,LAP_2GDP_NOC_RT,XA:2085,2008,55.08,M
CMR,LAP_2GDP_NOC_RT,XA:2085,2007,56.041,M
CMR,LAP_2GDP_NOC_RT,XA:2085,2006,55.542,M
CMR,LAP_2GDP_NOC_RT,XA:2085,2005,55.843,M
CMR,LAP_2GDP_NOC_RT,XA:2085,2004,53.323,M
COD,LAP_2GDP_NOC_RT,XA:2093,2020,38.667,I
COD,LAP_2GDP_NOC_RT,XA:2093,2019,40.243,I
COD,LAP_2GDP_NOC_RT,XA:2093,2018,39.601,I
COD,LAP_2GDP_NOC_RT,XA:2093,2017,40.512,I
COD,LAP_2GDP_NOC_RT,XA:2093,2016,41.088,I
COD,LAP_2GDP_NOC_RT,XA:2093,2015,39.098,I
COD,LAP_2GDP_NOC_RT,XA:2093,2014,37.975,I
COD,LAP_2GDP_NOC_RT,XA:2093,2013,38.41,I
COD,LAP_2GDP_NOC_RT,XA:2093,2012,39.022,I
COD,LAP_2GDP_NOC_RT,XA:2093,2011,39.159,I
COD,LAP_2GDP_NOC_RT,XA:2093,2010,39.1,I
COD,LAP_2GDP_NOC_RT,XA:2093,2009,41.013,I
COD,LAP_2GDP_NOC_RT,XA:2093,2008,39.575,I
COD,LAP_2GDP_NOC_RT,XA:2093,2007,39.607,I
COD,LAP_2GDP_NOC_RT,XA:2093,2006,40.092,I
COD,LAP_2GDP_NOC_RT,XA:2093,2005,39.824,I
COD,LAP_2GDP_NOC_RT,XA:2093,2004,39.596,I
COG,LAP_2GDP_NOC_RT,XA:2101,2020,40.995,I
COG,LAP_2GDP_NOC_RT,XA:2101,2019,40.661,I
COG,LAP_2GDP_NOC_RT,XA:2101,2018,41.295,I
COG,LAP_2GDP_NOC_RT,XA:2101,2017,41.255,I
COG,LAP_2GDP_NOC_RT,XA:2101,2016,42.109,I
COG,LAP_2GDP_NOC_RT,XA:2101,2015,41.174,I
COG,LAP_2GDP_NOC_RT,XA:2101,2014,39.842,I
COG,LAP_2GDP_NOC_RT,XA:2101,2013,40.829,I
COG,LAP_2GDP_NOC_RT,XA:2101,2012,39.441,I
COG,LAP_2GDP_NOC_RT,XA:2101,2011,40.465,I
COG,LAP_2GDP_NOC_RT,XA:2101,2010,39.457,I
COG,LAP_2GDP_NOC_RT,XA:2101,2009,39.239,I
COG,LAP_2GDP_NOC_RT,XA:2101,2008,39.941,I
COG,LAP_2GDP_NOC_RT,XA:2101,2007,41.636,I
COG,LAP_2GDP_NOC_RT,XA:2101,2006,39.721,I
COG,LAP_2GDP_NOC_RT,XA:2101,2005,39.754,I
COG,LAP_2GDP_NOC_RT,XA:2101,2004,40.316,I
COL,LAP_2GDP_NOC_RT,XA:2109,2020,59.097,
COL,LAP_2GDP_NOC_RT,XA:2109,2019,55.203,
COL,LAP_2GDP_NOC_RT,XA:2109,2018,55.845,
COL,LAP_2GDP_NOC_RT,XA:2109,2017,55.668,M
COL,LAP_2GDP_NOC_RT,XA:2109,2016,55.35,
COL,LAP_2GDP_NOC_RT,XA:2109,2015,55.675,
COL,LAP_2GDP_NOC_RT,XA:2109,2014,53.89,
COL,LAP_2GDP_NOC_RT,XA:2109,2013,53.872,
COL,LAP_2GDP_NOC_RT,XA:2109,2012,54.317,
COL,LAP_2GDP_NOC_RT,XA:2109,2011,53.209,
COL,LAP_2GDP_NOC_RT,XA:2109,2010,55.743,
COL,LAP_2GDP_NOC_RT,XA:2109,2009,55.931,
COL,LAP_2GDP_NOC_RT,XA:2109,2008,52.234,
COL,LAP_2GDP_NOC_RT,XA:2109,2007,48.922,
COL,LAP_2GDP_NOC_RT,XA:2109,2006,51.697,M
COL,LAP_2GDP_NOC_RT,XA:2109,2005,51.86,
COL,LAP_2GDP_NOC_RT,XA:2109,2004,50.284,
COM,LAP_2GDP_NOC_RT,XA:2117,2020,42.092,I
COM,LAP_2GDP_NOC_RT,XA:2117,2019,40.365,I
COM,LAP_2GDP_NOC_RT,XA:2117,2018,39.05,I
COM,LAP_2GDP_NOC_RT,XA:2117,2017,38.93,I
COM,LAP_2GDP_NOC_RT,XA:2117,2016,39.277,I
COM,LAP_2GDP_NOC_RT,XA:2117,2015,40.797,I
COM,LAP_2GDP_NOC_RT,XA:2117,2014,40.129,I
COM,LAP_2GDP_NOC_RT,XA:2117,2013,38.498,I
COM,LAP_2GDP_NOC_RT,XA:2117,2012,39.424,I
COM,LAP_2GDP_NOC_RT,XA:2117,2011,38.763,I
COM,LAP_2GDP_NOC_RT,XA:2117,2010,39.04,I
COM,LAP_2GDP_NOC_RT,XA:2117,2009,39.437,I
COM,LAP_2GDP_NOC_RT,XA:2117,2008,38.955,I
COM,LAP_2GDP_NOC_RT,XA:2117,2007,41.19,I
COM,LAP_2GDP_NOC_RT,XA:2117,2006,39.921,I
COM,LAP_2GDP_NOC_RT,XA:2117,2005,39.818,I
COM,LAP_2GDP_NOC_RT,XA:2117,2004,40.49,I
CPV,LAP_2GDP_NOC_RT,XA:2125,2020,44.279,M
CPV,LAP_2GDP_NOC_RT,XA:2125,2019,42.897,M
CPV,LAP_2GDP_NOC_RT,XA:2125,2018,43.194,M
CPV,LAP_2GDP_NOC_RT,XA:2125,2017,43.32,M
CPV,LAP_2GDP_NOC_RT,XA:2125,2016,43.283,M
CPV,LAP_2GDP_NOC_RT,XA:2125,2015,44.857,
CPV,LAP_2GDP_NOC_RT,XA:2125,2014,43.859,M
CPV,LAP_2GDP_NOC_RT,XA:2125,2013,41.601,M
CPV,LAP_2GDP_NOC_RT,XA:2125,2012,43.479,M
CPV,LAP_2GDP_NOC_RT,XA:2125,2011,40.626,M
CPV,LAP_2GDP_NOC_RT,XA:2125,2010,41.468,M
CPV,LAP_2GDP_NOC_RT,XA:2125,2009,38.747,M
CPV,LAP_2GDP_NOC_RT,XA:2125,2008,37.642,M
CPV,LAP_2GDP_NOC_RT,XA:2125,2007,37.599,M
CPV,LAP_2GDP_NOC_RT,XA:2125,2006,38.65,M
CPV,LAP_2GDP_NOC_RT,XA:2125,2005,38.867,M
CPV,LAP_2GDP_NOC_RT,XA:2125,2004,38.505,M
CRI,LAP_2GDP_NOC_RT,XA:2133,2020,53.919,M
CRI,LAP_2GDP_NOC_RT,XA:2133,2019,55.593,M
CRI,LAP_2GDP_NOC_RT,XA:2133,2018,54.456,M
CRI,LAP_2GDP_NOC_RT,XA:2133,2017,53.831,M
CRI,LAP_2GDP_NOC_RT,XA:2133,2016,55.642,M
CRI,LAP_2GDP_NOC_RT,XA:2133,2015,56.956,
CRI,LAP_2GDP_NOC_RT,XA:2133,2014,57.282,
CRI,LAP_2GDP_NOC_RT,XA:2133,2013,58.52,
CRI,LAP_2GDP_NOC_RT,XA:2133,2012,57.409,
CRI,LAP_2GDP_NOC_RT,XA:2133,2011,55.98,
CRI,LAP_2GDP_NOC_RT,XA:2133,2010,55.262,
CRI,LAP_2GDP_NOC_RT,XA:2133,2009,54.133,M
CRI,LAP_2GDP_NOC_RT,XA:2133,2008,51.609,M
CRI,LAP_2GDP_NOC_RT,XA:2133,2007,50.597,
CRI,LAP_2GDP_NOC_RT,XA:2133,2006,51.332,
CRI,LAP_2GDP_NOC_RT,XA:2133,2005,51.499,
CRI,LAP_2GDP_NOC_RT,XA:2133,2004,53.182,
CUB,LAP_2GDP_NOC_RT,XA:1982,2020,43.464,I
CUB,LAP_2GDP_NOC_RT,XA:1982,2019,42.048,I
CUB,LAP_2GDP_NOC_RT,XA:1982,2018,41.61,I
CUB,LAP_2GDP_NOC_RT,XA:1982,2017,41.671,I
CUB,LAP_2GDP_NOC_RT,XA:1982,2016,41.887,I
CUB,LAP_2GDP_NOC_RT,XA:1982,2015,41.168,I
CUB,LAP_2GDP_NOC_RT,XA:1982,2014,41.657,I
CUB,LAP_2GDP_NOC_RT,XA:1982,2013,41.205,I
CUB,LAP_2GDP_NOC_RT,XA:1982,2012,41.033,I
CUB,LAP_2GDP_NOC_RT,XA:1982,2011,40.861,I
CUB,LAP_2GDP_NOC_RT,XA:1982,2010,40.295,I
CUB,LAP_2GDP_NOC_RT,XA:1982,2009,40.419,I
CUB,LAP_2GDP_NOC_RT,XA:1982,2008,39.224,I
CUB,LAP_2GDP_NOC_RT,XA:1982,2007,38.062,I
CUB,LAP_2GDP_NOC_RT,XA:1982,2006,39.527,I
CUB,LAP_2GDP_NOC_RT,XA:1982,2005,41.935,I
CUB,LAP_2GDP_NOC_RT,XA:1982,2004,39.992,I
CYP,LAP_2GDP_NOC_RT,XA:2149,2020,51.567,
CYP,LAP_2GDP_NOC_RT,XA:2149,2019,50.009,
CYP,LAP_2GDP_NOC_RT,XA:2149,2018,48.799,
CYP,LAP_2GDP_NOC_RT,XA:2149,2017,48.261,M
CYP,LAP_2GDP_NOC_RT,XA:2149,2016,48.097,
CYP,LAP_2GDP_NOC_RT,XA:2149,2015,49.57,
CYP,LAP_2GDP_NOC_RT,XA:2149,2014,51.983,
CYP,LAP_2GDP_NOC_RT,XA:2149,2013,53.975,
CYP,LAP_2GDP_NOC_RT,XA:2149,2012,56.139,
CYP,LAP_2GDP_NOC_RT,XA:2149,2011,57.521,
CYP,LAP_2GDP_NOC_RT,XA:2149,2010,57.139,
CYP,LAP_2GDP_NOC_RT,XA:2149,2009,58.369,
CYP,LAP_2GDP_NOC_RT,XA:2149,2008,55.783,
CYP,LAP_2GDP_NOC_RT,XA:2149,2007,53.809,
CYP,LAP_2GDP_NOC_RT,XA:2149,2006,54.164,
CYP,LAP_2GDP_NOC_RT,XA:2149,2005,56.156,
CYP,LAP_2GDP_NOC_RT,XA:2149,2004,53.706,M
CZE,LAP_2GDP_NOC_RT,XA:1990,2020,57.721,
CZE,LAP_2GDP_NOC_RT,XA:1990,2019,56.913,
CZE,LAP_2GDP_NOC_RT,XA:1990,2018,56.321,
CZE,LAP_2GDP_NOC_RT,XA:1990,2017,54.736,M
CZE,LAP_2GDP_NOC_RT,XA:1990,2016,52.562,
CZE,LAP_2GDP_NOC_RT,XA:1990,2015,51.658,
CZE,LAP_2GDP_NOC_RT,XA:1990,2014,53.326,
CZE,LAP_2GDP_NOC_RT,XA:1990,2013,53.895,
CZE,LAP_2GDP_NOC_RT,XA:1990,2012,54.917,
CZE,LAP_2GDP_NOC_RT,XA:1990,2011,53.44,
CZE,LAP_2GDP_NOC_RT,XA:1990,2010,54.199,
CZE,LAP_2GDP_NOC_RT,XA:1990,2009,53.258,
CZE,LAP_2GDP_NOC_RT,XA:1990,2008,52.885,
CZE,LAP_2GDP_NOC_RT,XA:1990,2007,51.945,
CZE,LAP_2GDP_NOC_RT,XA:1990,2006,51.68,
CZE,LAP_2GDP_NOC_RT,XA:1990,2005,51.722,
CZE,LAP_2GDP_NOC_RT,XA:1990,2004,52.254,M
DEU,LAP_2GDP_NOC_RT,XA:2165,2020,63.417,M
DEU,LAP_2GDP_NOC_RT,XA:2165,2019,62.488,
DEU,LAP_2GDP_NOC_RT,XA:2165,2018,61.973,
DEU,LAP_2GDP_NOC_RT,XA:2165,2017,61.502,M
DEU,LAP_2GDP_NOC_RT,XA:2165,2016,61.421,
DEU,LAP_2GDP_NOC_RT,XA:2165,2015,61.877,
DEU,LAP_2GDP_NOC_RT,XA:2165,2014,61.67,
DEU,LAP_2GDP_NOC_RT,XA:2165,2013,61.986,
DEU,LAP_2GDP_NOC_RT,XA:2165,2012,61.817,
DEU,LAP_2GDP_NOC_RT,XA:2165,2011,60.952,
DEU,LAP_2GDP_NOC_RT,XA:2165,2010,61.446,
DEU,LAP_2GDP_NOC_RT,XA:2165,2009,62.687,
DEU,LAP_2GDP_NOC_RT,XA:2165,2008,59.461,
DEU,LAP_2GDP_NOC_RT,XA:2165,2007,58.872,
DEU,LAP_2GDP_NOC_RT,XA:2165,2006,59.837,
DEU,LAP_2GDP_NOC_RT,XA:2165,2005,62.026,
DEU,LAP_2GDP_NOC_RT,XA:2165,2004,62.233,
DJI,LAP_2GDP_NOC_RT,XA:2173,2020,42.795,I
DJI,LAP_2GDP_NOC_RT,XA:2173,2019,40.262,I
DJI,LAP_2GDP_NOC_RT,XA:2173,2018,40.641,I
DJI,LAP_2GDP_NOC_RT,XA:2173,2017,40.304,I
DJI,LAP_2GDP_NOC_RT,XA:2173,2016,39.482,I
DJI,LAP_2GDP_NOC_RT,XA:2173,2015,39.282,I
DJI,LAP_2GDP_NOC_RT,XA:2173,2014,39.508,I
DJI,LAP_2GDP_NOC_RT,XA:2173,2013,40.52,I
DJI,LAP_2GDP_NOC_RT,XA:2173,2012,40.595,I
DJI,LAP_2GDP_NOC_RT,XA:2173,2011,39.383,I
DJI,LAP_2GDP_NOC_RT,XA:2173,2010,40.928,I
DJI,LAP_2GDP_NOC_RT,XA:2173,2009,42.171,I
DJI,LAP_2GDP_NOC_RT,XA:2173,2008,40.104,I
DJI,LAP_2GDP_NOC_RT,XA:2173,2007,40.491,I
DJI,LAP_2GDP_NOC_RT,XA:2173,2006,40.584,I
DJI,LAP_2GDP_NOC_RT,XA:2173,2005,41.427,I
DJI,LAP_2GDP_NOC_RT,XA:2173,2004,41.59,I
DNK,LAP_2GDP_NOC_RT,XA:2181,2020,57.981,
DNK,LAP_2GDP_NOC_RT,XA:2181,2019,57.454,
DNK,LAP_2GDP_NOC_RT,XA:2181,2018,56.216,
DNK,LAP_2GDP_NOC_RT,XA:2181,2017,56.889,M
DNK,LAP_2GDP_NOC_RT,XA:2181,2016,57.891,
DNK,LAP_2GDP_NOC_RT,XA:2181,2015,58.457,M
DNK,LAP_2GDP_NOC_RT,XA:2181,2014,58.643,M
DNK,LAP_2GDP_NOC_RT,XA:2181,2013,59.206,M
DNK,LAP_2GDP_NOC_RT,XA:2181,2012,59.709,M
DNK,LAP_2GDP_NOC_RT,XA:2181,2011,60.757,
DNK,LAP_2GDP_NOC_RT,XA:2181,2010,59.906,
DNK,LAP_2GDP_NOC_RT,XA:2181,2009,63.628,M
DNK,LAP_2GDP_NOC_RT,XA:2181,2008,61.338,
DNK,LAP_2GDP_NOC_RT,XA:2181,2007,61.048,
DNK,LAP_2GDP_NOC_RT,XA:2181,2006,60.443,
DNK,LAP_2GDP_NOC_RT,XA:2181,2005,60.302,
DNK,LAP_2GDP_NOC_RT,XA:2181,2004,60.886,
DOM,LAP_2GDP_NOC_RT,XA:2189,2020,47.707,M
DOM,LAP_2GDP_NOC_RT,XA:2189,2019,47.337,M
DOM,LAP_2GDP_NOC_RT,XA:2189,2018,47.162,M
DOM,LAP_2GDP_NOC_RT,XA:2189,2017,47.637,M
DOM,LAP_2GDP_NOC_RT,XA:2189,2016,47.209,M
DOM,LAP_2GDP_NOC_RT,XA:2189,2015,48.711,M
DOM,LAP_2GDP_NOC_RT,XA:2189,2014,51.188,
DOM,LAP_2GDP_NOC_RT,XA:2189,2013,52.351,
DOM,LAP_2GDP_NOC_RT,XA:2189,2012,51.012,
DOM,LAP_2GDP_NOC_RT,XA:2189,2011,55.536,
DOM,LAP_2GDP_NOC_RT,XA:2189,2010,55.963,
DOM,LAP_2GDP_NOC_RT,XA:2189,2009,56.713,
DOM,LAP_2GDP_NOC_RT,XA:2189,2008,53.706,
DOM,LAP_2GDP_NOC_RT,XA:2189,2007,51.665,
DOM,LAP_2GDP_NOC_RT,XA:2189,2006,49.413,M
DOM,LAP_2GDP_NOC_RT,XA:2189,2005,47.106,
DOM,LAP_2GDP_NOC_RT,XA:2189,2004,41.777,
DZA,LAP_2GDP_NOC_RT,XA:1829,2020,39.464,I
DZA,LAP_2GDP_NOC_RT,XA:1829,2019,35.182,I
DZA,LAP_2GDP_NOC_RT,XA:1829,2018,33.165,I
DZA,LAP_2GDP_NOC_RT,XA:1829,2017,35.741,I
DZA,LAP_2GDP_NOC_RT,XA:1829,2016,37.604,I
